Unit,Module,Filename,Question,Question ID,Blank,Choices,Correct Answer
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_lymphatic_identify_extra_inline.xml,"The arrow in the image above points to which organ? _________(tonsils)Classified as a _________(secondary) lymphoid organ, this organ traps antigens entering the body through the mouth and nasal cavity, where _________(mature) lymphocytes destroy the invading microorganisms.",7969229221,mature,"{'colorful': 'colorful', 'mature': 'mature', 'new': 'new'}",mature
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_lymphatic_inline01.xml,Identify each organ from the image.#1 points to the _________(adenoids)#2 points to the _________(tonsils)#3 points to the _________(thymus)#4 points to the _________(spleen)#5 points to the _________(bone_marrow)#6 points to the _________(lymphatic_vessels)#7 points to the _________(lymph_nodes),4616580009,adenoids,"{'lymph_nodes': 'lymph nodes', 'lymphatic_vessels': 'lymphatic vessels', 'tonsils': 'tonsils', 'adenoids': 'adenoids'}",adenoids
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_lymphatic_inline01.xml,Identify each organ from the image.#1 points to the _________(adenoids)#2 points to the _________(tonsils)#3 points to the _________(thymus)#4 points to the _________(spleen)#5 points to the _________(bone_marrow)#6 points to the _________(lymphatic_vessels)#7 points to the _________(lymph_nodes),4616580009,tonsils,"{'adenoids': 'adenoids', 'tonsils': 'tonsils', 'pharynx': 'pharynx', 'thymus': 'thymus'}",tonsils
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_lymphatic_inline01.xml,Identify each organ from the image.#1 points to the _________(adenoids)#2 points to the _________(tonsils)#3 points to the _________(thymus)#4 points to the _________(spleen)#5 points to the _________(bone_marrow)#6 points to the _________(lymphatic_vessels)#7 points to the _________(lymph_nodes),4616580009,thymus,"{'heart': 'heart', 'pharynx': 'pharynx', 'thymus': 'thymus', 'lymph_nodes': 'lymph nodes'}",thymus
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_lymphatic_inline01.xml,Identify each organ from the image.#1 points to the _________(adenoids)#2 points to the _________(tonsils)#3 points to the _________(thymus)#4 points to the _________(spleen)#5 points to the _________(bone_marrow)#6 points to the _________(lymphatic_vessels)#7 points to the _________(lymph_nodes),4616580009,spleen,"{'tonsils': 'tonsils', 'kidney': 'kidney', 'thymus': 'thymus', 'spleen': 'spleen'}",spleen
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_lymphatic_inline01.xml,Identify each organ from the image.#1 points to the _________(adenoids)#2 points to the _________(tonsils)#3 points to the _________(thymus)#4 points to the _________(spleen)#5 points to the _________(bone_marrow)#6 points to the _________(lymphatic_vessels)#7 points to the _________(lymph_nodes),4616580009,bone_marrow,"{'bone_marrow': 'red bone marrow', 'lymphatic_vessels': 'lymphatic vessels', 'lymph_node': 'lymph node', 'blood_vessel': 'blood vessel'}",red bone marrow
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_lymphatic_inline01.xml,Identify each organ from the image.#1 points to the _________(adenoids)#2 points to the _________(tonsils)#3 points to the _________(thymus)#4 points to the _________(spleen)#5 points to the _________(bone_marrow)#6 points to the _________(lymphatic_vessels)#7 points to the _________(lymph_nodes),4616580009,lymphatic_vessels,"{'adenoids': 'adenoids', 'blood_vessels': 'blood vessels', 'lymph_nodes': 'lymph nodes', 'lymphatic_vessels': 'lymphatic vessels'}",lymphatic vessels
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_lymphatic_inline01.xml,Identify each organ from the image.#1 points to the _________(adenoids)#2 points to the _________(tonsils)#3 points to the _________(thymus)#4 points to the _________(spleen)#5 points to the _________(bone_marrow)#6 points to the _________(lymphatic_vessels)#7 points to the _________(lymph_nodes),4616580009,lymph_nodes,"{'adenoids': 'adenoids', 'lymph_nodes': 'lymph nodes', 'lymphatic_vessels': 'lymphatic vessels', 'white_blood_cells': 'white blood cells'}",lymph nodes
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_lymphatic_inline02.xml,What is the role of bone marrow in immune function? _________(produce_immune_cells),2732448578,produce_immune_cells,"{'maturation': 'Matures resident immune cells for bone protection.Matures resident immune cells for bone protection.', 'produce_immune_cells': 'Produces immune cells from stem cells.Produces immune cells from stem cells.', 'lymph_fluid': 'Filters the lymph fluid searching for invaders.Filters the lymph fluid searching for invaders.', 'no_function': 'It has no function related to immunity.It has no function related to immunity.'}",Produces immune cells from stem cells.Produces immune cells from stem cells.
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_lymphatic_inline03.xml,Macrophages are nonspecific phagocytic cells. This means: _________(any_invader),8197691441,any_invader,"{'antibodies': 'They secrete antibodies.They secrete antibodies.', 'lymphocytes': 'They mature into lymphocytes.They mature into lymphocytes.', 'any_invader': 'They can engulf any invader they recognize as foreign. They can engulf any invader they recognize as foreign.', 'one_type_of_bacteria': 'They can only engulf one type of bacteria.They can only engulf one type of bacteria.'}",They can engulf any invader they recognize as foreign. They can engulf any invader they recognize as foreign.
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_respiratory_identify_extra_inline.xml,"The arrow in the image above points to the _________(nose_mouth). In the respiratory system, this is/these are used to _________(inhale_air), where it is _________(humidified_filtered). Only a single-cell thick, the walls of the alveoli allow the oxygen in air to transfer into the blood, and the circulatory system carries oxygen to each cell in the body.",4219410419,nose_mouth,"{'nose_mouth': 'nose and mouth', 'pharynx': 'pharynx', 'trachea': 'trachea', 'mouth': 'mouth'}",nose and mouth
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_respiratory_identify_extra_inline.xml,"The arrow in the image above points to the _________(nose_mouth). In the respiratory system, this is/these are used to _________(inhale_air), where it is _________(humidified_filtered). Only a single-cell thick, the walls of the alveoli allow the oxygen in air to transfer into the blood, and the circulatory system carries oxygen to each cell in the body.",4219410419,inhale_air,"{'inhale_air': 'inhale air', 'take_in_food': 'take in food and water', 'express_ourself': 'verbally express ourselves'}",inhale air
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_respiratory_identify_extra_inline.xml,"The arrow in the image above points to the _________(nose_mouth). In the respiratory system, this is/these are used to _________(inhale_air), where it is _________(humidified_filtered). Only a single-cell thick, the walls of the alveoli allow the oxygen in air to transfer into the blood, and the circulatory system carries oxygen to each cell in the body.",4219410419,humidified_filtered,"{'digested': 'digested', 'humidified_filtered': 'humidified, filtered', 'thought_about': 'thought about'}","humidified, filtered"
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_respiratory_identify_extra_inline.xml,The arrow in the image above points to the _________(lungs).,4269270897,lungs,"{'lungs': 'lungs', 'pharnyx': 'pharynx and larynx', 'nose_mouth': 'nose and mouth', 'bronchi_alveoli': 'bronchi, bronchioles, and alveoli'}",lungs
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_respiratory_inline01.xml,Identify each organ from the above image.#1 points to the _________(mouth)#2 points to the _________(nose)#3 points to the _________(pharynx)#4 points to the _________(larynx)#5 points to the _________(trachea)#6 points to the _________(bronchus_or_bronchi)#7 points to the _________(lung),5088880062,mouth,"{'pharynx': 'pharynx', 'mouth': 'mouth', 'trachea': 'trachea', 'nose': 'nose'}",mouth
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_respiratory_inline01.xml,Identify each organ from the above image.#1 points to the _________(mouth)#2 points to the _________(nose)#3 points to the _________(pharynx)#4 points to the _________(larynx)#5 points to the _________(trachea)#6 points to the _________(bronchus_or_bronchi)#7 points to the _________(lung),5088880062,nose,"{'mouth': 'mouth', 'trachea': 'trachea', 'pharynx': 'pharynx', 'nose': 'nose'}",nose
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_respiratory_inline01.xml,Identify each organ from the above image.#1 points to the _________(mouth)#2 points to the _________(nose)#3 points to the _________(pharynx)#4 points to the _________(larynx)#5 points to the _________(trachea)#6 points to the _________(bronchus_or_bronchi)#7 points to the _________(lung),5088880062,pharynx,"{'esophagus': 'esophagus', 'pharynx': 'pharynx', 'trachea': 'trachea', 'nose': 'nose'}",pharynx
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_respiratory_inline01.xml,Identify each organ from the above image.#1 points to the _________(mouth)#2 points to the _________(nose)#3 points to the _________(pharynx)#4 points to the _________(larynx)#5 points to the _________(trachea)#6 points to the _________(bronchus_or_bronchi)#7 points to the _________(lung),5088880062,larynx,"{'trachea': 'trachea', 'pharynx': 'pharynx', 'esophagus': 'esophagus', 'larynx': 'larynx'}",larynx
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_respiratory_inline01.xml,Identify each organ from the above image.#1 points to the _________(mouth)#2 points to the _________(nose)#3 points to the _________(pharynx)#4 points to the _________(larynx)#5 points to the _________(trachea)#6 points to the _________(bronchus_or_bronchi)#7 points to the _________(lung),5088880062,trachea,"{'trachea': 'trachea', 'lung': 'lung', 'pharynx': 'pharynx', 'bronchus': 'bronchus'}",trachea
