Age,Gender,Comp
35,Female,16
49,Male,15
22,Female,22
67,Female,4
52,Female,11
34,Female,12
43,Female,13
23,Female,27
62,Male,5
27,Female,29
32,Female,30
37,Female,15
41,Male,13
85,Female,0
35,Female,16
37,Male,12
79,Male,1
38,Female,8
21,Female,14
41,Female,8
67,Female,7
39,Female,16
44,Female,15
49,Female,7
41,Male,7
36,Female,16
40,Male,21
29,Female,23
36,Female,2
62,Female,4
63,Male,8
70,Male,5
39,Male,11
26,Male,11
53,Female,7
56,Male,8
41,Female,1
54,Male,12
52,Male,6
21,Male,19
45,Male,0
47,Male,12
57,Female,7
60,Male,15
29,Female,23
46,Female,1
37,Male,17
59,Male,3
45,Male,7
21,Female,11
43,Female,10
73,Male,1
70,Female,4
82,Female,1
51,Male,2
40,Female,10
35,Female,17
47,Male,8
46,Female,9
35,Male,14
77,Male,1
30,Male,25
41,Male,16
30,Male,18
87,Female,0
74,Female,1
28,Male,16
35,Male,17
31,Female,23
40,Female,6
37,Female,13
31,Male,12
35,Female,16
94,Male,0
70,Male,6
48,Male,12
48,Male,1
37,Male,23
74,Male,2
55,Male,8
32,Female,16
67,Female,11
18,Female,16
47,Female,11
20,Female,16
33,Female,17
23,Male,9
40,Male,9
24,Female,18
87,Female,1
54,Female,9
41,Male,21
86,Male,0
24,Male,24
52,Male,3
28,Male,6
53,Male,7
71,Female,4
45,Male,9
85,Male,1
53,Female,3
82,Female,1
87,Female,1
20,Male,12
24,Female,18
30,Female,20
72,Male,5
28,Male,21
34,Female,15
66,Male,5
38,Female,8
41,Male,14
75,Female,0
76,Male,1
40,Male,15
30,Female,16
34,Male,12
81,Female,1
77,Female,1
85,Female,1
62,Male,0
41,Male,12
36,Male,13
56,Male,11
43,Female,13
64,Male,2
46,Male,7
34,Male,12
20,Female,25
45,Male,17
21,Female,22
46,Male,15
29,Male,8
34,Male,14
65,Male,9
85,Male,0
34,Male,12
71,Male,0
37,Female,11
30,Male,27
52,Male,0
67,Male,0
35,Female,13
30,Female,27
55,Male,15
23,Male,21
33,Male,17
46,Male,4
43,Male,11
35,Male,20
31,Male,24
41,Male,12
21,Male,21
50,Female,5
60,Female,4
49,Female,0
44,Female,7
19,Female,23
19,Male,19
73,Male,1
34,Female,27
50,Male,5
82,Female,0
36,Female,10
72,Male,1
50,Male,13
24,Male,31
45,Female,5
44,Female,10
44,Female,9
63,Male,4
74,Male,5
37,Male,14
26,Female,20
75,Male,0
53,Female,11
55,Female,2
31,Male,29
37,Male,11
48,Male,7
46,Male,6
28,Female,21
31,Female,16
73,Male,4
26,Male,11
50,Male,8
62,Female,5
54,Female,8
20,Male,25
29,Male,10
51,Female,1
30,Male,20
39,Female,11
69,Male,0
42,Male,6
76,Female,1
27,Male,25
30,Female,17
29,Male,29
75,Male,1
24,Male,18
25,Female,18
25,Female,23
57,Female,1
25,Male,18
63,Female,6
53,Female,4
33,Male,22
57,Female,3
73,Female,0
33,Female,18
26,Male,23
81,Male,0
54,Female,13
41,Male,10
22,Female,13
19,Male,18
26,Male,20
43,Male,7
52,Female,6
86,Female,1
49,Female,6
43,Male,18
90,Male,1
43,Male,9
47,Female,13
32,Female,19
41,Female,7
45,Male,10
44,Female,14
90,Male,1
82,Female,1
64,Female,2
40,Male,8
35,Male,10
51,Female,1
24,Male,19
68,Male,0
37,Male,14
36,Male,16
26,Female,29
30,Male,26
30,Female,17
36,Male,11
78,Male,1
54,Female,1
44,Male,13
41,Female,15
44,Male,6
21,Female,18
23,Female,23
43,Male,9
40,Male,15
23,Male,17
67,Male,1
28,Female,28
45,Male,9
78,Male,1
55,Female,7
22,Female,18
30,Male,14
62,Male,3
67,Female,1
43,Male,17
25,Male,21
53,Female,7
40,Female,13
56,Male,1
30,Male,33
35,Female,11
38,Male,15
51,Female,5
46,Female,5
45,Male,11
58,Female,8
83,Female,0
32,Male,24
45,Female,13
41,Male,13
44,Female,15
24,Male,9
24,Female,20
44,Female,9
25,Female,28
22,Male,19
20,Male,17
51,Male,4
69,Female,3
27,Female,19
86,Female,0
39,Female,14
46,Male,12
66,Male,9
36,Male,19
34,Male,17
38,Male,15
43,Male,16
32,Male,30
36,Female,14
38,Female,20
38,Female,19
48,Male,13
60,Female,5
41,Male,15
25,Male,17
53,Female,4
88,Female,1
51,Female,10
67,Male,0
30,Female,26
25,Female,12
78,Female,0
53,Male,1
49,Male,6
58,Female,7
33,Male,18
44,Male,17
18,Female,21
42,Male,12
45,Female,9
22,Female,20
71,Female,8
76,Female,1
27,Male,18
48,Male,14
59,Male,5
20,Female,16
23,Male,22
19,Male,21
53,Male,9
41,Female,14
42,Male,10
45,Female,4
69,Female,4
40,Female,7
48,Male,11
38,Female,11
29,Female,18
30,Female,16
53,Female,11
35,Male,20
39,Male,17
51,Female,1
33,Male,24
89,Male,0
30,Female,20
54,Female,10
66,Male,7
67,Female,6
53,Male,6
40,Female,8
52,Male,4
42,Male,12
42,Male,9
74,Female,2
63,Female,4
38,Female,13
31,Female,16
59,Male,3
45,Male,11
56,Female,4
60,Male,13
69,Male,8
28,Male,25
25,Male,8
20,Male,18
49,Male,9
35,Female,17
30,Male,19
31,Female,25
65,Female,2
37,Female,22
30,Female,27
21,Male,15
63,Female,0
43,Female,13
31,Female,21
50,Female,1
40,Male,8
71,Male,5
43,Male,12
24,Male,19
29,Female,7
27,Female,11
36,Male,13
82,Female,0
85,Female,1
41,Female,15
46,Female,4
22,Female,27
38,Female,13
19,Male,13
24,Male,14
44,Female,6
30,Male,21
28,Female,22
25,Female,28
35,Female,14
24,Female,19
22,Female,23
33,Male,28
29,Female,26
55,Male,7
64,Female,3
41,Female,10
31,Female,16
25,Male,19
36,Female,19
30,Male,18
68,Male,5
54,Male,1
22,Male,14
47,Female,3
27,Female,21
50,Male,16
57,Female,2
39,Male,15
41,Male,7
65,Female,3
37,Male,21
49,Male,11
78,Female,1
40,Male,12
22,Male,18
39,Male,12
28,Female,16
23,Male,18
47,Male,18
60,Male,2
24,Female,15
60,Male,3
78,Female,0
56,Male,0
48,Male,6
28,Male,19
34,Male,16
43,Female,18
30,Male,14
51,Male,7
47,Female,19
63,Male,3
47,Male,4
74,Male,4
87,Male,1
30,Male,23
38,Female,16
51,Male,4
27,Male,20
25,Female,13
65,Male,0
24,Female,12
20,Female,21
36,Male,9
87,Female,1
45,Female,7
46,Female,4
71,Male,1
38,Female,18
45,Male,6
19,Male,12
42,Female,15
34,Male,16
42,Female,12
46,Male,8
25,Male,18
51,Male,7
89,Female,1
44,Female,3
39,Male,16
94,Female,0
43,Male,8
25,Male,17
50,Male,5
37,Male,11
36,Female,9
32,Male,16
67,Male,2
32,Male,12
35,Male,10
34,Female,14
19,Male,19
63,Female,2
24,Female,22
42,Male,6
53,Male,8
82,Female,1
21,Male,18
43,Female,7
28,Male,19
34,Male,15
20,Female,21
28,Male,23
59,Female,4
47,Male,13
22,Female,21
31,Female,23
20,Female,9
50,Female,6
30,Female,18
26,Female,21
73,Male,6
67,Female,9
32,Female,28
42,Male,15
40,Male,4
43,Female,12
77,Male,2
63,Female,3
34,Male,20
63,Female,5
54,Female,10
49,Male,11
26,Male,20
37,Male,12
83,Female,3
42,Male,14
61,Female,0
70,Female,0
33,Male,15
42,Male,12
29,Male,23
66,Male,5
45,Female,4
30,Female,16
56,Male,2
19,Male,18
42,Female,10
63,Female,5
61,Female,3
22,Female,17
21,Male,27
50,Male,2
76,Male,1
39,Female,10
31,Female,24
29,Male,12
41,Male,2
47,Female,5
28,Male,25
84,Male,1
44,Male,10
19,Male,14
47,Female,0
76,Male,1
78,Female,2
49,Male,13
58,Female,10
44,Female,14
56,Female,6
51,Female,2
23,Female,18
42,Female,2
46,Male,10
62,Male,1
26,Male,19
27,Male,19
61,Male,6
56,Female,4
35,Male,13
52,Male,9
73,Female,9
34,Female,15
49,Male,13
58,Female,2
25,Male,25
45,Female,2
60,Male,5
48,Male,11
23,Male,23
45,Male,1
49,Female,3
28,Female,23
32,Male,19
48,Male,10
37,Male,20
39,Male,12
40,Male,17
23,Male,18
82,Female,0
60,Female,2
54,Male,5
90,Female,1
51,Female,11
40,Female,4
32,Male,21
47,Female,6
34,Female,11
38,Female,8
37,Female,17
66,Male,0
34,Female,15
52,Male,1
29,Female,23
43,Female,8
46,Male,14
37,Male,13
47,Male,9
65,Female,2
64,Male,2
23,Female,16
28,Female,29
85,Male,0
26,Male,28
37,Female,18
33,Male,16
51,Male,3
32,Male,25
33,Male,20
69,Male,3
53,Male,8
30,Female,21
20,Male,17
55,Male,3
75,Male,0
76,Male,2
22,Female,14
68,Female,2
49,Male,10
76,Female,1
60,Male,0
47,Female,10
27,Female,20
65,Female,3
89,Female,1
33,Male,23
27,Female,21
56,Female,2
26,Male,26
32,Female,17
53,Male,2
49,Male,5
39,Female,21
50,Female,5
22,Male,18
32,Female,16
87,Male,0
33,Female,22
32,Male,16
30,Female,30
69,Female,1
60,Male,6
35,Female,14
19,Female,14
27,Male,13
71,Female,0
19,Female,14
52,Female,0
53,Female,8
43,Male,9
64,Male,0
38,Male,13
28,Male,15
36,Female,12
33,Female,22
49,Female,9
52,Male,12
49,Female,8
25,Male,23
41,Male,9
28,Male,20
56,Male,2
33,Male,11
48,Female,6
46,Female,11
71,Male,0
39,Male,15
26,Male,27
45,Male,7
60,Female,9
25,Male,23
49,Male,8
75,Female,0
32,Female,10
23,Male,16
52,Female,12
37,Female,10
36,Female,16
62,Male,8
37,Female,10
45,Male,11
86,Male,1
48,Female,17
57,Male,5
39,Female,24
42,Female,5
42,Female,8
54,Female,10
21,Female,15
51,Female,5
54,Female,5
27,Female,7
30,Female,21
22,Female,17
88,Female,1
31,Male,15
83,Female,1
60,Male,7
25,Male,15
24,Female,16
45,Male,8
76,Female,7
28,Female,27
30,Male,29
52,Male,2
32,Male,25
24,Female,17
46,Female,5
26,Female,12
22,Male,15
40,Female,16
39,Male,13
27,Male,19
48,Male,4
46,Male,15
24,Female,25
60,Male,8
62,Male,3
56,Male,7
41,Female,10
47,Female,7
30,Male,21
33,Female,23
74,Male,3
44,Female,15
30,Male,24
54,Male,5
36,Female,7
41,Female,17
40,Female,14
20,Female,23
32,Male,20
54,Male,9
79,Male,0
25,Male,6
40,Male,17
40,Female,3
28,Female,24
71,Female,11
33,Male,14
34,Female,19
63,Female,1
50,Female,5
38,Female,9
61,Female,0
43,Female,9
50,Male,9
50,Male,12
25,Male,20
24,Male,15
36,Female,16
62,Female,3
62,Male,3
71,Female,3
83,Male,1
43,Female,15
61,Female,3
59,Male,3
20,Female,30
32,Male,26
45,Male,7
48,Female,5
39,Male,14
29,Female,13
45,Male,4
20,Female,12
60,Female,7
38,Female,15
40,Male,19
63,Female,2
37,Male,16
64,Female,4
30,Male,26
25,Female,16
60,Male,0
35,Male,12
37,Female,15
89,Female,1
45,Female,14
57,Female,0
20,Male,12
38,Male,16
70,Female,6
33,Male,16
40,Male,13
39,Male,14
61,Female,0
40,Female,0
49,Male,10
24,Male,14
71,Female,5
44,Female,10
37,Female,14
76,Male,6
24,Female,12
88,Female,1
28,Female,24
52,Male,9
27,Female,16
44,Female,4
30,Male,21
32,Male,21
25,Female,15
42,Female,6
75,Female,0
25,Male,17
36,Male,10
87,Female,1
21,Male,17
29,Female,21
57,Male,2
28,Female,13
24,Female,17
30,Male,24
29,Male,31
62,Male,3
35,Female,17
21,Male,11
33,Male,18
19,Male,19
53,Male,8
58,Male,9
66,Male,3
32,Female,15
50,Female,4
55,Male,2
71,Male,0
42,Male,11
51,Female,4
28,Male,25
54,Female,6
35,Female,5
87,Female,0
20,Female,20
27,Male,15
31,Female,24
36,Female,16
68,Female,6
43,Female,7
34,Female,10
75,Female,4
50,Female,9
41,Male,11
32,Male,19
48,Female,8
69,Male,4
22,Male,16
64,Male,0
54,Female,3
38,Male,15
27,Female,24
43,Female,9
26,Male,18
47,Male,4
30,Female,26
50,Female,5
76,Female,1
67,Male,5
73,Female,7
36,Female,7
27,Male,21
50,Female,9
64,Male,8
44,Male,9
38,Female,17
45,Female,12
70,Male,5
72,Male,2
59,Female,2
26,Female,25
39,Male,10
75,Male,1
18,Male,12
41,Female,8
56,Female,8
56,Female,0
41,Female,11
24,Female,10
52,Female,4
21,Female,18
23,Male,10
24,Male,16
44,Female,11
25,Male,17
29,Female,21
48,Female,8
55,Male,7
52,Female,5
19,Male,12
24,Male,14
48,Female,7
25,Male,11
21,Male,9
73,Female,5
37,Female,15
23,Female,21
36,Male,10
24,Female,19
23,Male,19
27,Female,9
30,Male,11
28,Male,18
27,Male,18
37,Female,14
32,Male,18
25,Female,20
46,Male,7
27,Female,24
65,Female,2
20,Female,13
69,Male,2
33,Male,19
58,Female,0
33,Female,21
31,Male,23
64,Female,3
20,Male,20
53,Female,6
30,Male,16
45,Male,11
70,Male,9
65,Male,3
69,Male,2
89,Male,0
52,Male,1
49,Female,1
25,Male,17
41,Female,9
64,Female,3
33,Male,19
78,Female,0
36,Male,7
63,Male,1
79,Male,0
76,Male,0
68,Female,9
20,Female,12
85,Male,1
41,Female,13
36,Female,16
34,Female,20
33,Male,20
25,Male,16
48,Female,11
37,Female,11
21,Male,22
59,Female,8
29,Male,22
18,Male,24
39,Female,7
90,Male,0
46,Male,10
43,Male,7
59,Male,2
49,Male,11
47,Male,5
21,Male,22
30,Male,25
32,Female,21
39,Male,17
72,Female,1
23,Female,14
50,Male,9
54,Female,6
53,Male,7
45,Male,9
66,Male,9
30,Female,20
25,Male,16
89,Male,1
21,Male,20
43,Male,13
30,Male,21
65,Male,4
58,Female,1
53,Male,5
80,Female,1
36,Female,10
38,Female,17
40,Female,17
31,Female,24
37,Male,10
53,Female,5
56,Female,2
21,Female,15
34,Female,15
26,Female,26
45,Male,4
44,Male,10
24,Female,16
60,Female,7
30,Female,16
50,Male,6
37,Female,17
63,Female,0
47,Male,9
30,Male,29
24,Female,23
71,Female,6
58,Female,5
71,Female,1
58,Female,13
58,Female,13
76,Male,0
66,Male,3
29,Female,18
34,Male,13
44,Male,1
73,Male,0
84,Male,0
48,Male,2
27,Female,27
49,Female,8
31,Male,23
59,Male,4
20,Female,21
32,Male,12
26,Male,24
68,Male,6
24,Male,20
59,Female,12
45,Male,4
42,Female,11
59,Female,5
61,Female,9
65,Male,4
25,Male,20
56,Male,4
37,Female,12
37,Female,11
25,Female,24
86,Female,0
37,Female,14
27,Female,19
42,Male,12
25,Male,16
90,Female,0
71,Male,1
53,Male,7
28,Female,25
57,Female,1
67,Male,2
25,Female,17
46,Female,5
62,Female,6
23,Female,14
47,Male,4
50,Male,6
31,Female,21
22,Male,21
25,Male,28
48,Male,4
58,Female,8
22,Female,26
85,Male,2
75,Male,0
50,Male,2
21,Male,13
57,Male,7
25,Male,14
40,Female,14
18,Female,20
37,Male,14
40,Male,3
77,Female,5
60,Female,2
41,Female,4
79,Female,0
33,Female,14
30,Male,20
59,Male,7
67,Female,5
70,Male,0
50,Male,11
59,Female,4
64,Male,4
62,Male,3
31,Male,18
32,Male,20
31,Female,19
40,Male,14
39,Male,9
21,Female,19
33,Female,23
29,Male,17
34,Female,13
27,Male,16
62,Male,8
66,Female,3
23,Female,17
27,Male,13
39,Male,12
76,Female,1
55,Female,3
48,Female,6
52,Male,0
58,Male,0
52,Male,8
20,Female,13
49,Male,9
32,Female,12
46,Male,10
67,Male,1
79,Male,1
51,Female,6
65,Male,3
55,Male,2
88,Female,1
21,Male,18
31,Female,23
70,Male,1
67,Male,2
38,Female,14
39,Female,23
31,Female,19
80,Female,1
20,Male,30
83,Male,0
25,Female,16
62,Female,0
20,Male,20
57,Male,1
32,Female,22
49,Female,7
33,Male,18
51,Male,8
63,Female,4
89,Female,1
36,Female,6
27,Female,11
43,Male,7
27,Male,29
35,Female,11
29,Male,22
51,Male,6
49,Male,10
70,Male,2
56,Male,0
44,Female,6
48,Male,11
78,Male,1
75,Male,5
75,Male,0
50,Female,2
43,Male,13
41,Male,6
39,Male,10
33,Male,25
30,Female,21
31,Female,19
31,Female,14
57,Female,4
25,Female,13
64,Male,5
37,Male,9
72,Male,1
49,Male,10
49,Male,5
56,Female,7
56,Female,7
46,Male,11
30,Male,15
25,Female,22
58,Female,0
30,Female,26
40,Male,8
44,Male,4
28,Female,27
40,Female,10
40,Female,11
23,Male,18
60,Male,3
42,Male,6
31,Male,22
69,Female,0
58,Female,6
33,Female,22
20,Male,15
19,Female,12
30,Male,21
63,Male,9
27,Female,28
88,Female,1
58,Male,0
33,Male,10
32,Female,19
31,Male,22
35,Female,9
68,Female,1
42,Female,17
26,Female,19
64,Male,7
85,Male,1
52,Male,6
70,Female,2
61,Male,7
28,Female,17
32,Female,20
26,Male,22
50,Female,8
52,Male,5
66,Female,3
64,Female,0
20,Female,13
37,Female,17
31,Male,12
43,Female,9
34,Male,14
48,Male,5
18,Female,20
23,Male,15
65,Female,0
59,Female,15
39,Male,15
23,Male,15
92,Female,1
34,Male,15
24,Female,17
55,Female,4
70,Female,0
31,Female,21
22,Female,27
85,Male,1
47,Female,1
84,Male,1
49,Female,4
24,Male,24
30,Male,26
38,Male,13
65,Female,0
65,Male,7
26,Female,6
37,Female,12
18,Female,20
52,Male,13
40,Male,14
47,Male,9
72,Male,0
56,Female,5
25,Female,18
66,Female,3
51,Male,15
36,Female,19
27,Female,16
20,Male,22
42,Male,9
54,Male,0
71,Male,1
30,Female,20
44,Female,6
25,Female,7
23,Female,18
27,Male,31
63,Female,3
41,Male,13
83,Male,0
26,Male,21
22,Male,19
49,Male,3
35,Female,7
41,Female,7
49,Female,10
38,Female,16
57,Male,4
35,Male,12
67,Male,4
56,Male,3
67,Male,8
56,Male,5
76,Female,1
40,Male,18
42,Male,16
72,Male,3
37,Male,8
42,Female,5
38,Male,9
29,Female,29
36,Female,12
35,Male,11
36,Female,10
48,Male,8
40,Male,12
49,Male,2
55,Male,7
46,Male,11
27,Male,5
23,Female,13
46,Female,9
89,Female,1
22,Female,21
27,Male,12
38,Male,6
24,Male,26
51,Male,8
88,Female,0
67,Male,9
43,Male,11
30,Female,18
35,Male,11
58,Male,3
30,Male,17
52,Male,12
84,Male,1
24,Male,21
62,Male,1
27,Female,25
47,Female,11
20,Male,16
58,Female,1
21,Female,10
23,Female,20
30,Female,24
18,Female,23
30,Male,21
28,Male,31
59,Female,5
18,Female,25
22,Female,11
73,Female,0
49,Female,6
54,Male,5
48,Female,9
25,Male,23
50,Female,4
25,Female,23
43,Male,10
67,Male,0
76,Male,1
88,Male,1
42,Female,12
51,Female,4
68,Male,2
35,Female,12
39,Female,15
23,Female,16
30,Female,16
38,Male,8
28,Male,23
30,Male,14
45,Male,8
59,Female,3
27,Female,18
44,Male,9
36,Female,7
29,Female,27
35,Female,8
64,Male,3
65,Female,1
46,Male,7
30,Female,20
46,Male,13
39,Female,5
48,Male,9
46,Male,6
76,Female,0
29,Female,20
62,Female,3
23,Female,8
61,Male,9
73,Female,4
92,Male,1
42,Male,14
39,Female,14
45,Female,6
21,Male,16
58,Male,3
48,Male,7
56,Male,0
26,Male,9
53,Female,10
34,Female,16
31,Male,20
43,Female,14
34,Male,16
30,Female,17
44,Female,13
44,Female,12
59,Female,8
69,Female,7
65,Female,3
55,Female,8
52,Male,0
70,Male,1
76,Female,1
62,Male,9
38,Female,10
59,Female,3
70,Female,6
43,Male,12
27,Male,18
53,Male,11
91,Male,0
60,Female,10
44,Female,7
35,Female,10
35,Male,12
20,Male,14
24,Male,25
36,Female,29
40,Female,16
33,Male,22
37,Male,15
30,Female,17
21,Male,9
42,Male,12
36,Male,15
51,Male,13
62,Female,5
47,Male,15
60,Female,5
31,Male,19
87,Female,0
46,Female,5
42,Female,10
18,Female,19
25,Male,18
75,Male,1
41,Male,12
27,Male,19
70,Male,8
30,Female,25
40,Male,16
68,Male,1
38,Male,12
34,Female,17
22,Male,14
46,Female,4
40,Female,9
47,Male,8
23,Male,18
40,Male,1
64,Male,6
31,Female,20
69,Male,12
75,Male,4
77,Female,0
62,Male,3
30,Male,20
34,Male,14
31,Male,24
45,Male,8
65,Female,1
49,Female,10
35,Male,14
60,Male,9
36,Female,11
42,Male,8
79,Male,0
22,Male,15
34,Male,17
79,Female,1
28,Male,23
48,Male,13
33,Female,22
54,Female,9
62,Male,4
38,Female,11
29,Female,31
71,Female,11
59,Male,4
68,Male,5
43,Female,5
33,Male,18
31,Female,23
51,Female,3
52,Male,6
53,Female,6
61,Female,7
34,Female,18
41,Female,8
38,Female,11
35,Female,15
48,Male,11
44,Male,19
29,Female,21
46,Female,9
83,Female,0
34,Male,14
38,Female,17
31,Female,11
29,Female,24
30,Female,28
59,Female,3
65,Male,5
25,Male,22
46,Female,6
72,Female,0
54,Female,1
59,Male,9
25,Female,18
18,Female,18
25,Female,16
47,Female,2
18,Male,18
31,Female,20
56,Male,7
68,Male,0
18,Male,16
27,Male,20
27,Male,22
33,Female,18
78,Male,7
31,Female,13
59,Male,0
34,Male,12
41,Male,17
79,Female,0
68,Male,3
53,Female,4
25,Female,22
66,Male,2
45,Female,12
41,Female,9
68,Male,1
21,Male,27
37,Female,9
30,Male,18
30,Female,21
24,Female,14
54,Male,2
31,Female,31
23,Male,13
32,Male,31
49,Male,6
57,Female,7
39,Female,16
29,Male,25
25,Male,10
36,Female,10
59,Female,4
40,Female,10
33,Female,17
34,Male,13
31,Male,9
76,Male,0
63,Female,5
62,Female,9
40,Female,13
76,Male,4
84,Female,0
43,Female,6
25,Female,19
47,Male,11
51,Male,6
27,Male,18
37,Male,13
30,Female,20
27,Male,27
82,Male,0
64,Female,7
54,Male,6
51,Male,8
52,Female,8
76,Female,1
41,Female,10
42,Female,15
53,Male,8
42,Female,13
40,Female,11
19,Female,25
42,Male,9
21,Male,17
49,Male,7
30,Female,18
39,Male,16
76,Female,0
71,Male,4
68,Female,1
53,Male,9
20,Male,22
61,Female,3
24,Female,28
33,Female,27
76,Male,0
62,Male,7
53,Male,9
62,Female,3
27,Male,17
39,Male,11
63,Male,5
56,Female,4
72,Female,2
30,Female,28
44,Female,6
67,Female,7
53,Male,4
87,Female,0
31,Male,28
51,Female,8
25,Female,11
